type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
0,23.1531,4.36109,13.7571,9.396,5.04974,1.09938,3.07456,1.97518,105.715,92.9419,12.7735,-1.79113,-2.59749,-0.806364,1.37542,-0.830287,-2.20571,39.3353,113.832,21.7192,67.7755,46.0563,16.9742,4.75132,10.8628,6.11145,522.438,168.385,354.053,-4.28603,-1.55771,2.72832,-3.28961,-0.227596,3.06201
0,36.8476,0.792467,18.82,18.0275,4.42441,1.19061,2.80751,1.6169,40.8415,19.0686,21.7729,-0.69477,-0.0657777,0.628992,4.81372,1.77284,-3.04088,4.60981,28.3959,2.38565,15.3908,13.0051,4.83519,-0.479154,2.17802,2.65717,489.43,56.3126,433.117,6.16887,1.9703,-4.19857,2.08047,-0.525532,-2.60601
0,157.519,72.2868,114.903,42.6162,26.3156,20.182,23.2488,3.06682,195.378,117.347,78.0319,-1.16726,0.0452145,1.21247,-2.44106,-2.16228,0.278787,65.5339,217.305,116.677,166.991,50.3144,24.9981,8.02702,16.5126,8.48556,245.205,169.015,76.19,-1.08734,-0.120581,0.966756,3.29511,0.83245,-2.46266
0,73.1263,8.04259,40.5844,32.5418,16.7208,5.01497,10.8679,5.85293,321.022,50.7418,270.28,3.45973,0.653533,-2.8062,-1.17717,-0.848719,0.328449,51.0252,49.8729,16.7512,33.312,16.5609,5.57767,-1.35839,2.10964,3.46803,53.8611,34.7897,19.0715,-0.799373,-0.290306,0.509067,3.37903,1.41827,-1.96076
0,61.5405,42.4872,52.0138,9.52661,8.96536,6.23171,7.59854,1.36683,62.333,52.577,9.75603,0.146291,-0.0207438,-0.167034,-0.686348,-0.402779,0.283569,47.0378,22.9921,1.72306,12.3576,10.6345,4.13794,-0.857078,1.64043,2.49751,32.0835,17.433,14.6505,-1.69374,-0.871548,0.822189,-2.55585,-0.878888,1.67696
0,71.792,42.2563,57.0241,14.7678,6.26905,0.222434,3.24574,3.02331,679.014,146.918,532.096,5.87661,1.5993,-4.27731,-3.74261,-1.01605,2.72657,80.5875,89.0472,18.1033,53.5752,35.472,22.6386,1.18073,11.9096,10.7289,929.518,60.4087,869.109,4.34661,0.455228,-3.89138,0.120789,2.40291,2.28212
0,91.0722,45.4046,68.2384,22.8338,9.05886,8.20163,8.63025,0.428617,98.1468,74.0825,24.0643,-0.0667237,-0.393068,-0.326344,-0.640579,-2.2501,-1.60952,70.9901,22.1495,0.978624,11.5641,10.5854,3.74993,0.18543,1.96768,1.78225,698.614,568.89,129.724,-7.78614,-4.58882,3.19731,-0.96477,1.7023,2.66707
0,73.4591,1.23489,37.347,36.1121,17.0996,5.40024,11.2499,5.84968,221.322,148.264,73.0585,-0.726158,-2.05265,-1.32649,-3.60424,-0.527343,3.0769,8.35897,29.1194,7.95724,18.5383,10.5811,6.5751,2.52198,4.54854,2.02656,95.9229,83.274,12.6489,-2.77261,-2.18129,0.591325,3.92799,1.13465,-2.79333
0,53.277,32.6601,42.9685,10.3085,2.26028,-1.13765,0.561315,1.69896,169.873,80.671,89.2016,1.60445,-1.24309,-2.84754,2.55329,1.52713,-1.02617,38.577,99.5822,2.60464,51.0934,48.4888,13.5869,-2.26606,5.66043,7.92649,203.827,52.6702,151.156,-2.02455,-0.222659,1.8019,-4.40497,-1.66556,2.73941
0,46.5172,13.6995,30.1083,16.4088,3.15885,-0.98731,1.08577,2.07308,61.5582,31.682,29.8762,-0.883734,0.32003,1.20376,5.31294,2.24205,-3.07089,33.4823,23.7888,4.94487,14.3668,9.42197,6.17858,3.25279,4.71569,1.4629,92.6358,60.2785,32.3573,-4.01349,-2.10952,1.90397,3.79261,0.759398,-3.03321
0,20.8071,3.2402,12.0236,8.78344,1.54139,-1.54139,0,1.54139,31.9759,12.3113,19.6647,1.65987,0.218298,-1.44157,3.51219,1.76209,-1.7501,23.6646,70.002,46.6748,58.3384,11.6636,13.9227,9.00595,11.4643,2.45836,525.562,481.913,43.6491,-4.79354,-2.80068,1.99286,-1.38243,-0.707823,0.674612
