type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,357.879,198.064,277.971,79.9073,8.82614,3.82324,6.32469,2.50145,406.275,298.182,108.094,0.438179,-0.378436,-0.816615,3.74593,2.54591,-1.20002,119.851,204.349,46.927,125.638,78.711,33.3686,-7.908,12.7303,20.6383,1318.92,1065.27,253.65,4.66199,2.82716,-1.83483,1.73349,1.00318,-0.730315
1,93.5341,20.7589,57.1465,36.3876,5.61094,5.61094,5.61094,0,165.103,57.5362,107.567,1.68354,-0.0635639,-1.74711,1.64414,1.87748,0.233348,19.8231,166.325,23.5631,94.9439,71.3809,23.4537,-5.79555,8.82907,14.6246,722.62,448.85,273.769,4.25345,2.23497,-2.01848,-3.282,-1.01512,2.26688
1,314.729,113.301,214.015,100.714,21.8427,17.0093,19.426,2.41669,373.284,266.622,106.662,-0.341827,-0.683062,-0.341235,3.27097,0.994629,-2.27635,112.435,397.206,50.6685,223.937,173.269,50.3611,34.4811,42.4211,7.93999,2999.8,335.112,2664.69,-4.37343,-0.948351,3.42508,-2.77452,-2.01699,0.757534
1,118.443,58.3306,88.387,30.0564,2.40359,-0.136443,1.13357,1.27002,168.316,104.588,63.7284,0.787093,-0.596464,-1.38356,-2.14885,-0.0941573,2.05469,115.527,271.856,1.23122,136.544,135.313,35.7796,-24.4654,5.65713,30.1225,1180.5,1026.3,154.199,-3.18613,-2.70575,0.480382,2.65703,1.44185,-1.21517
1,295.696,58.1141,176.905,118.791,6.11595,3.51429,4.81512,1.30083,470.171,236.417,233.753,-0.499601,0.798528,1.29813,-1.40451,-2.22642,-0.821914,55.7869,297.951,193.165,245.558,52.3934,52.3894,36.1147,44.252,8.13732,2365.81,769.014,1596.79,5.91629,1.80645,-4.10984,-0.575516,1.58982,2.16534
1,621.089,44.5142,332.802,288.288,8.60538,8.60538,8.60538,0,700.239,373.4,326.839,0.0230919,-0.488469,-0.511561,2.57391,0.0380815,-2.53583,80.403,318.691,75.2339,196.963,121.729,26.9827,6.65736,16.82,10.1627,1590.94,299.207,1291.73,-4.03005,-0.977215,3.05283,-1.29035,1.75262,3.04298
1,215.769,103.501,159.635,56.1343,1.43594,-1.43595,-2.6974e-06,1.43595,217.578,160.216,57.3612,-0.292498,-0.0853259,0.207172,0.679127,-2.0875,-2.76662,217.046,347.827,44.6284,196.227,151.599,25.3288,-5.95442,9.6872,15.6416,1705.72,1484.93,220.786,3.63146,2.71258,-0.918875,0.703463,1.06819,0.364728
1,181.993,81.6027,131.798,50.1953,5.83262,4.50925,5.17093,0.661688,189.505,138.181,51.324,0.0963799,0.30765,0.21127,-4.46824,-2.27215,2.19609,118.03,207.285,8.1164,107.701,99.5844,28.6563,-3.22335,12.7165,15.9398,2348.92,295.716,2053.2,-5.38593,-1.66725,3.71868,-0.395299,-0.586196,-0.190897
1,381.478,2.49332,191.985,189.492,11.9528,-5.58071,3.18605,8.76676,678.669,192.483,486.187,-1.6649,-0.070025,1.59487,-2.67571,0.156374,2.83208,19.569,250.81,45.0233,147.917,102.893,36.7823,13.4203,25.1013,11.681,547.195,371.251,175.944,2.69632,1.5686,-1.12772,3.28661,1.49608,-1.79053
1,163.215,13.5009,88.3578,74.8569,5.78079,4.80136,5.29108,0.489714,440.887,291.189,149.699,3.17853,1.86169,-1.31683,-3.2411,-0.397,2.8441,51.8666,159.989,33.9036,96.9462,63.0426,18.4522,4.0523,11.2522,7.19995,1402.92,327.029,1075.89,-5.41505,-1.88569,3.52936,-3.65136,-2.45568,1.19567
1,493.541,138.43,315.986,177.556,5.04469,-3.00811,1.01829,4.0264,1466.2,1252.06,214.141,-1.42258,-2.05368,-0.631093,-1.22695,1.05634,2.2833,20.1814,369.453,98.2945,233.874,135.579,37.1135,0.148886,18.6312,18.4823,1209.62,752.152,457.464,3.72159,1.83588,-1.88571,-0.432648,-2.03648,-1.60383
1,189.05,124.578,156.814,32.2359,6.91116,-1.67953,2.61582,4.29535,192.412,156.946,35.4658,0.388325,-0.0376303,-0.425955,1.07942,0.495945,-0.583471,98.5491,604.148,320.381,462.265,141.884,50.4294,31.8631,41.1462,9.28312,1910.99,1071.23,839.759,-3.94655,-1.48257,2.46398,-3.75862,-2.77358,0.985045
1,80.4101,9.05452,44.7323,35.6778,3.96018,-1.59714,1.18152,2.77866,100.894,61.7479,39.1461,1.2777,0.846437,-0.431263,2.35337,1.58675,-0.766618,63.4133,115.2,0.154194,57.6769,57.5227,17.0313,0.899582,8.96544,8.06585,1627.47,558.164,1069.31,6.57512,2.96013,-3.61498,-0.610629,-2.90732,-2.29669
1,242.545,32.0523,137.299,105.246,8.09436,-5.53643,1.27896,6.81539,280.587,143.965,136.623,-1.06244,-0.31023,0.752215,3.09867,3.06946,-0.0292168,101.312,201.107,37.0201,119.064,82.0437,17.9797,-1.10828,8.4357,9.54399,1038.59,480.097,558.493,-4.67712,-2.07157,2.60555,3.36888,1.54347,-1.82542
1,174.986,0.485489,87.7357,87.2502,0.503289,0.503304,0.503297,-7.62939e-06,532.206,125.176,407.03,-1.32778,0.893781,2.22156,-2.68666,-1.33091,1.35575,50.2218,286.152,78.68,182.416,103.736,18.8725,-2.57924,8.14662,10.7259,864.358,395.771,468.587,3.5978,1.40953,-2.18827,2.57697,2.09018,-0.486795
1,429.788,81.8004,255.794,173.994,12.5721,-3.66205,4.45502,8.11707,1066.17,256.198,809.969,2.1659,-0.0534316,-2.21933,4.28281,1.41888,-2.86393,6.04586,309.343,116.871,213.107,96.2356,48.5188,-3.03972,22.7395,25.7793,1856.03,885.171,970.862,-5.10369,-2.10198,3.00171,-0.779425,-0.740998,0.0384276
1,241.983,20.8269,131.405,110.578,12.121,-2.75753,4.68173,7.43926,492.756,134.052,358.704,-2.04231,-0.197269,1.84504,-3.21093,-1.54838,1.66255,48.1999,394.734,33.5049,214.12,180.615,38.1599,13.5392,25.8496,12.3103,2058.26,1646.6,411.659,4.19315,2.7287,-1.46445,-2.46181,-1.6961,0.765708
1,216.023,147.52,181.771,34.2517,3.3774,3.3774,3.3774,-9.53674e-07,239.067,187.516,51.5503,1.21702,0.250099,-0.966921,-4.20001,-1.28764,2.91237,5.10793,172.426,70.0221,121.224,51.2018,19.3135,2.988,11.1508,8.16276,1333.16,518.915,814.242,-5.59167,-2.13308,3.45859,-1.38314,1.33966,2.72281
1,264.227,107.909,186.068,78.1593,13.3346,-11.836,0.74928,12.5853,388.476,304.014,84.4625,1.44191,1.07364,-0.36827,-1.30687,0.468496,1.77536,80.0888,213.151,34.2381,123.695,89.4567,39.9569,8.62547,24.2912,15.6657,1943.3,1168.94,774.359,-5.78403,-2.93616,2.84787,1.29194,-1.66509,-2.95703
